manufacturing	unit	purpose
publishing	unit	purpose
service	unit	purpose
trading	unit	purpose
teaching	assistant	purpose
engineering	work	purpose
exploration	work	purpose
maintenance	work	purpose
modernization	work	purpose
preparation	work	purpose
protection	work	purpose
banking	sector	purpose
communication	sector	purpose
defence	sector	purpose
distribution	sector	purpose
engineering	sector	purpose
fishing	sector	purpose
forestry	sector	purpose
government	sector	purpose
investment	sector	purpose
manufacturing	sector	purpose
processing	sector	purpose
service	sector	purpose
transportation	sector	purpose
banking	community	purpose
intelligence	community	purpose
investment	community	purpose
boarding	party	purpose
entertainment	property	purpose
pound	guard	other
pound	lineman	other
pound	note	other
pound	selling	other
pound	bomb	other
pound	tackle	other
pound	junior	other
pound	title	other
pound	sack	other
tonne	lot	other
tonne	unit	other
accounting	service	attribute
consulting	service	attribute
counseling	service	attribute
distribution	service	attribute
inspection	service	attribute
investment	service	attribute
listing	service	attribute
protection	service	attribute
rating	service	attribute
relocation	service	attribute
testing	service	attribute
trading	service	attribute
translation	service	attribute
transportation	service	attribute
trucking	service	attribute
catering	service	attribute
consultancy	service	attribute
employment	service	attribute
engineering	service	attribute
maintenance	service	attribute
repair	service	attribute
research	service	attribute
banking	service	attribute
banking	activity	attribute
buying	activity	attribute
distribution	activity	attribute
exploration	activity	attribute
inspection	activity	attribute
investment	activity	attribute
leasing	activity	attribute
manufacturing	activity	attribute
savings	activity	attribute
settlement	activity	attribute
smuggling	activity	attribute
spying	activity	attribute
trading	activity	attribute
battery	charge	attribute
bribery	charge	attribute
conspiracy	charge	attribute
contempt	charge	attribute
corruption	charge	attribute
drug	charge	attribute
embezzlement	charge	attribute
ethic	charge	attribute
firearm	charge	attribute
graft	charge	attribute
handling	charge	attribute
interest	charge	attribute
kidnapping	charge	attribute
manslaughter	charge	attribute
molestation	charge	attribute
obscenity	charge	attribute
obstruction	charge	attribute
one-off	charge	attribute
possession	charge	attribute
sex	charge	attribute
smuggling	charge	attribute
spying	charge	attribute
terrorism	charge	attribute
theft	charge	attribute
torture	charge	attribute
weapon	charge	attribute
cash	assistance	attribute
food	assistance	attribute
priority	basis	attribute
adversary	government	attribute
trick	pass	attribute
organized crime	activity	attribute
quail	embryo	attribute
sham	marriage	attribute
sham	treatment	attribute
target	population	attribute
sham	reform	attribute
sham	deal	attribute
sham	radiation	attribute
sham	lien	attribute
novelty	furniture	attribute
junta	group	attribute
company	competitor	attribute
combination	package	attribute
design	plan	attribute
benchmark	bond	attribute
benchmark	survey	attribute
booster	seat	attribute
code	name	attribute
code	number	attribute
code	word	attribute
companion	measure	attribute
companion	piece	attribute
computer	sensor	attribute
computer	server	attribute
condominium	unit	attribute
creditor	government	attribute
digit	number	attribute
dollar	equivalent	attribute
draft	accord	attribute
draft	agreement	attribute
draft	code	attribute
draft	directive	attribute
draft	guideline	attribute
draft	plan	attribute
draft	protocol	attribute
draft	report	attribute
draft	resolution	attribute
draft	rule	attribute
drug	menace	attribute
ensemble	cast	attribute
exhibition	match	attribute
fault	line	attribute
fighter	bomber	attribute
filler	material	attribute
flagship	brand	attribute
flagship	company	attribute
flagship	store	attribute
freeway	artery	attribute
gold leaf	inlay	attribute
guide	book	attribute
hit	album	attribute
hit	movie	attribute
hit	show	attribute
hit	single	attribute
home	city	attribute
home	county	attribute
home	port	attribute
home	region	attribute
home	village	attribute
host	city	attribute
host	committee	attribute
host	computer	attribute
host	government	attribute
host	team	attribute
jet	fighter	attribute
jet	trainer	attribute
junk	bond	attribute
junk	food	attribute
landmark	accord	attribute
landmark	agreement	attribute
landmark	law	attribute
landmark	property	attribute
landmark	study	attribute
luxury	item	attribute
maximum	roll	attribute
minimum	percentage	attribute
miracle	cure	attribute
movie	classic	attribute
outlet	store	attribute
benchmark	rate	attribute
benchmark	issue	attribute
picnic	lunch	attribute
portal	site	attribute
prefix	number	attribute
priority	area	attribute
priority	project	attribute
priority	sector	attribute
protest	vote	attribute
quarterfinal	match	attribute
replacement	driver	attribute
sacrifice	bunt	attribute
semifinal	match	attribute
sister	city	attribute
sister	company	attribute
sister	party	attribute
snack	chip	attribute
source	material	attribute
startup	company	attribute
tanker	truck	attribute
liaison	group	attribute
target	figure	attribute
target	group	attribute
target	firm	attribute
target	sector	attribute
test	explosion	attribute
upset	victory	attribute
brokerage	house	attribute
warehouse	store	attribute
watch	import	attribute
watchdog	body	attribute
software	company	purpose
software	firm	purpose
software	group	purpose
catalog	company	purpose
wine	merchant	purpose
automobile	company	purpose
boot	company	purpose
supply	center	purpose
supply	company	purpose
supply	house	purpose
investment	salesman	purpose
aluminum	company	purpose
apparel	company	purpose
biotechnology	company	purpose
biotechnology	firm	purpose
biotechnology	group	purpose
cable	company	purpose
cable	group	purpose
cable	unit	purpose
car	company	purpose
car	sector	purpose
childcare	center	purpose
cigarette	company	purpose
coal	company	purpose
coal	sector	purpose
computer	center	purpose
computer	company	purpose
computer	firm	purpose
copper	company	purpose
water	company	purpose
utility	company	purpose
drug	company	purpose
drug	group	purpose
drug	unit	purpose
utility	sector	purpose
water	sector	purpose
electronics	company	purpose
electronics	firm	purpose
engine	company	purpose
food	center	purpose
food	company	purpose
food	group	purpose
fuel	company	purpose
gas	company	purpose
goods	group	purpose
health	center	purpose
health	committee	purpose
health	company	purpose
health	group	purpose
health	sector	purpose
healthcare	company	purpose
healthcare	group	purpose
liquor	company	purpose
materials	company	purpose
materials	group	purpose
materials	sector	purpose
oil	company	purpose
oil	firm	purpose
package	company	purpose
goods	company	purpose
petrochemical	company	purpose
petrochemical	sector	purpose
pharmaceutical	company	purpose
pharmaceutical	group	purpose
pharmaceutical	sector	purpose
relief	center	purpose
relief	group	purpose
securities	company	purpose
securities	firm	purpose
securities	house	purpose
self-help	group	purpose
sugar	company	purpose
taxi	company	purpose
tech	company	purpose
tech	sector	purpose
telecom	company	purpose
telecom	sector	purpose
tobacco	company	purpose
tobacco	firm	purpose
timber	company	purpose
movie	company	purpose
multimedia	company	purpose
media	center	purpose
media	company	purpose
media	conglomerate	purpose
media	firm	purpose
media	group	purpose
media	sector	purpose
art	center	purpose
art	company	purpose
art	group	purpose
art	house	purpose
art	organisation	purpose
aid	center	purpose
aid	group	purpose
tourism	sector	purpose
property	company	purpose
property	group	purpose
property	sector	purpose
pipeline	company	purpose
pipeline	firm	purpose
component	company	purpose
component	group	purpose
blood	center	purpose
security	company	purpose
security	firm	purpose
security	group	purpose
security	house	purpose
security	sector	purpose
security	unit	purpose
chip	company	purpose
loan	company	purpose
gas	utility	purpose
water	utility	purpose
cement	company	purpose
housing	middleman	purpose
jazz	artist	purpose
rap	artist	purpose
tattoo	artist	purpose
bike	company	purpose
spirits	company	purpose
electronics	group	purpose
gas	group	purpose
oil	group	purpose
rap	group	purpose
tobacco	group	purpose
vehicle	group	purpose
automobile	sector	purpose
drug	sector	purpose
electronics	sector	purpose
food	sector	purpose
gas	sector	purpose
goods	sector	purpose
oil	sector	purpose
coal	enterprise	purpose
food	unit	purpose
art	troupe	purpose
jazz	pianist	purpose
software	house	purpose
drug	mafia	purpose
food	conglomerate	purpose
christian	value	cause
company	strategy	cause
customer	need	cause
farmer	interest	cause
government	secret	cause
investor	appetite	cause
investor	interest	cause
investor	optimism	cause
investor	confidence	cause
customer	confidence	cause
creditor	confidence	cause
government	confidence	cause
staff	morale	cause
world	opinion	cause
student	hunger	cause
developer	interest	cause
user	comfort	cause
infant	tetanus	cause
weapon	poisoning	objective
disco	dancer	objective
lawn	service	objective
media	research	objective
ocean	view	objective
portfolio	weighting	objective
car	wash	objective
water	treatment	objective
house	demolition	objective
government	shutdown	objective
debt	forgiveness	objective
debt	cancellation	objective
base	closing	objective
bolt	cutter	objective
pipeline	explosion	objective
debt	reduction	objective
spending	reduction	objective
rate	reduction	objective
workforce	reduction	objective
pollution	reduction	objective
staff	reduction	objective
troop	reduction	objective
staff	cutback	objective
crime	fighter	objective
crime	fighting	objective
pay	freeze	objective
contribution	limit	objective
import	restriction	objective
visa	restriction	objective
investment	restriction	objective
water	restriction	objective
age	restriction	objective
height	restriction	objective
pesticide	spraying	objective
rock	throwing	objective
rocket	launch	objective
baseball	pitcher	objective
leaf	blower	objective
snow	shower	objective
rocket	booster	objective
weapon	dismantlement	objective
water	desalinization	objective
infant	circumcision	objective
ice	sculptor	objective
debt	refinancing	objective
policy	reversal	objective
garage	opener	objective
oil	refining	objective
law	reform	objective
healthcare	reform	objective
government	reform	objective
system	reform	objective
enterprise	reform	objective
policy	reform	objective
banking	reform	objective
real estate	reform	objective
trade	reform	objective
claims	adjuster	objective
drug	possession	objective
weapon	possession	objective
semifinal	winner	objective
semifinal	loser	objective
book	conservationist	objective
property	protection	objective
health	protection	objective
investor	protection	objective
investment	protection	objective
food	protection	objective
resident	protection	objective
community	protection	objective
fan	protection	objective
gunner	protection	objective
journalist	protection	objective
portfolio	insurer	objective
life	insurer	objective
health	insurer	objective
life	support	objective
line	extension	objective
pocket	protector	objective
water	consumption	objective
food	consumption	objective
meat	consumption	objective
oil	consumption	objective
fuel	consumption	objective
wine	consumption	objective
drug	consumption	objective
copper	consumption	objective
cigarette	consumption	objective
gas	consumption	objective
smoke	inhalation	objective
water	intake	objective
heroin	user	objective
water	user	objective
draft	evaders	objective
life	endangerment	objective
child	molestation	objective
inventory	forgery	objective
computer	hacker	objective
museum	visitor	objective
city	visitor	objective
class	attendance	objective
soybean	trader	objective
money	trader	objective
takeover	trader	objective
security	trader	objective
index	trader	objective
floor	trader	objective
commodity	trader	objective
oil	trader	objective
copper	trader	objective
future	trader	objective
options	trader	objective
futures	trader	objective
futures	trading	objective
commodity	trading	objective
securities	trading	objective
dollar	trading	objective
portfolio	trading	objective
services	trade	objective
world	trade	objective
future	trade	objective
security	trade	objective
banana	smuggling	objective
caviar	smuggling	objective
medicine	smuggling	objective
spirits	smuggling	objective
weapon	proliferation	objective
drug	smuggling	objective
gas	transportation	objective
passenger	transportation	objective
baggage	handling	objective
hotel	expansion	objective
airport	expansion	objective
fund	expansion	objective
settlement	expansion	objective
inventory	buildup	objective
troop	buildup	objective
salary	increase	objective
service	increase	objective
spending	increase	objective
fee	increase	objective
pay	increase	objective
tuition	increase	objective
dividend	increase	objective
tuition	inflation	objective
morale	boost	objective
pay	boost	objective
money	launderer	objective
money	laundering	objective
word	processing	objective
petrochemical	processing	objective
batch	processing	objective
food	processing	objective
paint	thinner	objective
engine	repair	objective
highway	repair	objective
home	repair	objective
equipment	repairman	objective
home	maintenance	objective
dollar	rally	objective
population	explosion	objective
population	increase	objective
profit	increase	objective
sales	increase	objective
money	loser	objective
terrorism	eradication	objective
class	cancellation	objective
cop	poisoning	objective
wound	infection	objective
child	poisoning	objective
shop	burning	objective
shrine	burning	objective
synagogue	burning	objective
system	poisoning	objective
city	inhabitant	objective
computer	controller	objective
museum	curator	objective
world	domination	objective
banking	regulator	objective
gas	regulator	objective
safety	regulator	objective
securities	regulator	objective
security	regulator	objective
thrift	regulator	objective
thrift industry	regulator	objective
water	regulator	objective
city	administration	objective
commodity	administration	objective
government	administration	objective
name	recognition	objective
brand	recognition	objective
signal	detection	objective
safety	inspection	objective
weapon	inspection	objective
impact	study	objective
health	study	objective
feasibility	study	objective
policy	study	objective
drug	study	objective
safety	study	objective
research	study	objective
law	study	objective
engineering	study	objective
biotechnology	research	objective
fusion	research	objective
cancer	research	objective
health	research	objective
stem	research	objective
future	research	objective
aids	research	objective
drug	research	objective
fund	research	objective
material	research	objective
oil	analyst	objective
commodity	analyst	objective
food	analyst	objective
sugar	analyst	objective
future	analyst	objective
investment	analyst	objective
entertainment	analyst	objective
chip	analyst	objective
sector	analyst	objective
football	analyst	objective
biotechnology	analyst	objective
research	analyst	objective
defense	analyst	objective
aerospace	analyst	objective
media	analyst	objective
system	analyst	objective
policy	analyst	objective
retail	analyst	objective
security	analyst	objective
drug	analyst	objective
securities	analyst	objective
child	psychoanalysis	objective
blood	testing	objective
opinion	survey	objective
farm	survey	objective
motorist	survey	objective
reader	survey	objective
rider	survey	objective
workplace	survey	objective
engineering	student	objective
science	student	objective
law	student	objective
architecture	student	objective
health	researcher	objective
aids	researcher	objective
cancer	researcher	objective
wave	researcher	objective
accident	investigator	objective
safety	investigator	objective
health	inspector	objective
weapon	inspector	objective
safety	inspector	objective
committee	watcher	objective
heart	monitor	objective
peace	monitor	objective
rate	manipulation	objective
transportation	deregulation	objective
hair	stylist	objective
meat	chopper	objective
pollution	cleanup	objective
party	cleanup	objective
hurricane	cleanup	objective
quake	cleanup	objective
silt	clearance	objective
snow	clearance	objective
snow	clearing	objective
trash	cleanup	objective
cash	withdrawal	objective
license	suspension	objective
trading	suspension	objective
troop	withdrawal	objective
debt	servicing	objective
investment	guarantee	objective
loan	guarantee	objective
credibility	guarantee	objective
peace	guarantee	objective
occupancy	guarantee	objective
liberty	guarantee	objective
profit	guarantee	objective
rate	guarantee	objective
refund	guarantee	objective
meat	packer	objective
hormone	replacement	objective
data	collection	objective
debt	collection	objective
art	collector	objective
debt	collector	objective
soybean	harvest	objective
sugar	harvest	objective
timber	harvest	objective
wheat	harvest	objective
fund	raiser	objective
fund	raising	objective
particle	catcher	objective
deer	hunting	objective
duck	hunting	objective
chicken	catcher	objective
crab	catcher	objective
whale	hunt	objective
automobile	buying	objective
book	buying	objective
dollar	buying	objective
fund	buying	objective
home	buying	objective
vote	buying	objective
banana	import	objective
car	import	objective
food	import	objective
oil	import	objective
sugar	import	objective
wheat	import	objective
banana	importation	objective
chicken	importation	objective
pumpkin	importation	objective
car	rental	objective
autograph	seeker	objective
cattle	rustling	objective
ecstasy	seizure	objective
profit	taking	objective
art	theft	objective
car	theft	objective
computer	theft	objective
vehicle	theft	objective
art	thief	objective
car	thief	objective
fumble	recovery	objective
profit	recovery	objective
reinsurance	recovery	objective
minority	recruitment	objective
goal	scorer	objective
thrift	takeover	objective
award	winner	objective
money	winner	objective
art	critic	objective
government	critic	objective
book	critic	objective
media	critic	objective
food	critic	objective
science	teacher	objective
history	teacher	objective
design	teacher	objective
gym	teacher	objective
art	teacher	objective
property	write-down	objective
inventory	write-down	objective
cash	injection	objective
fuel	injection	objective
insulin	injection	objective
influence	peddling	objective
troop	redeployment	objective
food	distribution	objective
horse	trainer	objective
team	trainer	objective
food	container	objective
bomb	explosion	objective
trails	coordinator	objective
relief	coordinator	objective
project	coordinator	objective
service	coordinator	objective
policy	coordinator	objective
table	setting	objective
safety	advocate	objective
free market	advocate	objective
storage	research	objective
options	research	objective
superconductor	research	objective
fixed income	research	objective
hdtv	research	objective
alarm	monitoring	objective
virus	monitoring	objective
student	examination	objective
sales	tracking	objective
media	censorship	objective
press	censorship	objective
browser	user	objective
computer	user	objective
brand	user	objective
bike	user	objective
capacity	utilisation	objective
limousine	driver	objective
car	driver	objective
lorry	driver	objective
truck	driver	objective
taxi	driver	objective
exhibition	opener	objective
playoff	opener	objective
computer	programming	objective
policy	formulation	objective
store	opening	objective
aerospace	manufacturer	objective
apparel	manufacturer	objective
appliance	manufacturer	objective
asbestos	manufacturer	objective
automobile	manufacturer	objective
car	manufacturer	objective
chip	manufacturer	objective
cigarette	manufacturer	objective
component	manufacturer	objective
computer	manufacturer	objective
drug	manufacturer	objective
electronics	manufacturer	objective
engine	manufacturer	objective
equipment	manufacturer	objective
food	manufacturer	objective
furniture	manufacturer	objective
goods	manufacturer	objective
software	manufacturer	objective
tobacco	manufacturer	objective
truck	manufacturer	objective
vehicle	manufacturer	objective
housing	developer	objective
property	developer	objective
real estate	developer	objective
software	developer	objective
apparel	retailer	objective
computer	retailer	objective
electronics	retailer	objective
food	retailer	objective
furniture	retailer	objective
goods	retailer	objective
drug	distributor	objective
food	distributor	objective
car	salesman	objective
car	marketer	objective
component	supplier	objective
equipment	supplier	objective
gas	supplier	objective
oil	supplier	objective
software	supplier	objective
water	supplier	objective
bourbon	exporter	objective
oil	exporter	objective
drug	wholesaler	objective
food	wholesaler	objective
cable	provider	objective
childcare	provider	objective
health	provider	objective
service	provider	objective
cookbook	author	objective
employment	creation	objective
computer	manufacturing	objective
aid	delivery	objective
food	delivery	objective
gas	delivery	objective
oil	delivery	objective
service	delivery	objective
hostage	release	objective
dollar	selling	objective
fund	selling	objective
aid	payment	objective
alimony	payment	objective
car	payment	objective
debt	payment	objective
dividend	payment	objective
interest	payment	objective
loan	payment	objective
ransom	payment	objective
settlement	payment	objective
tuition	payment	objective
cash	contribution	objective
money	contribution	objective
cash	distribution	objective
cash	infusion	objective
food	preparation	objective
cash	generation	objective
power	generation	objective
worm	raising	objective
book	publishing	objective
child	rearing	objective
book	writing	objective
defense	planning	objective
project	planning	objective
war	planning	objective
service	disruption	objective
supply	disruption	objective
tattoo	fancier	objective
apple	storage	objective
ancestor	admiration	objective
crowd	pleaser	objective
bra	salesman	objective
canvas	salesman	objective
fireplace	salesman	objective
handbag	salesman	objective
umbrella	salesman	objective
toupee	salesman	objective
banana	farmer	objective
catfish	farmer	objective
cattle	farmer	objective
coca	farmer	objective
cotton	farmer	objective
hog	farmer	objective
soybean	farmer	objective
tobacco	farmer	objective
wheat	farmer	objective
water	flowing	objective
cattle	drive	objective
jury	instruction	objective
refugee	overflow	objective
commodity	circulation	objective
blood	circulation	objective
home	seller	objective
tax loss	seller	objective
cookie	cutter	objective
fishing	ban	objective
weapon	ban	objective
import	ban	objective
ephedra	ban	objective
peanut	ban	objective
poker	ban	objective
spending	limit	objective
height	limit	objective
age	limit	objective
borrowing	limit	objective
trading	limit	objective
child	prostitution	objective
data	storage	objective
transportation	funding	objective
research	funding	objective
takeover	financier	objective
favorability	rating	objective
support	rating	objective
bond	rating	objective
investment	rating	objective
sobriety	test	objective
writing	test	objective
blood	test	objective
literacy	test	objective
treadmill	test	objective
pregnancy	test	objective
cancer	study	objective
drug	testing	objective
opinion	poll	objective
settlement	watchdog	objective
body	search	objective
highway	aid	objective
aid	funding	objective
drug	funding	objective
art	funding	objective
tuition	reimbursement	objective
cooking	demonstration	objective
car	demand	objective
dollar	demand	objective
import	demand	objective
investment	demand	objective
loan	demand	objective
oil	demand	objective
pay	demand	objective
press	demand	objective
cash	need	objective
food	need	objective
oil	need	objective
water	need	objective
activation	order	objective
closure	order	objective
deportation	order	objective
repurchase	order	objective
selling	order	objective
stop-loss	order	objective
aerospace	order	objective
defense	order	objective
engine	order	objective
equipment	order	objective
goods	order	objective
security	assurance	objective
furniture	exhibition	objective
health	exhibition	objective
propaganda	exhibition	objective
stamp	exhibition	objective
book	exhibition	objective
car	exhibition	objective
cocoa	exhibition	objective
battalion	commander	objective
battery	commander	objective
military	commander	objective
opposition	commander	objective
squadron	commander	objective
troop	commander	objective
unit	commander	objective
customer	support	objective
community	service	objective
customer	service	objective
outpatient	service	objective
passenger	service	objective
student	service	objective
outpatient	treatment	objective
child	neglect	objective
software	engineering	objective
