cash	value	RELATIONAL-NOUN-COMPLEMENT
home	value	RELATIONAL-NOUN-COMPLEMENT
import	value	RELATIONAL-NOUN-COMPLEMENT
land	value	RELATIONAL-NOUN-COMPLEMENT
liquidation	value	RELATIONAL-NOUN-COMPLEMENT
market	value	RELATIONAL-NOUN-COMPLEMENT
property	value	RELATIONAL-NOUN-COMPLEMENT
share	value	RELATIONAL-NOUN-COMPLEMENT
transfer	value	RELATIONAL-NOUN-COMPLEMENT
air	quality	RELATIONAL-NOUN-COMPLEMENT
credit	quality	RELATIONAL-NOUN-COMPLEMENT
gem	quality	RELATIONAL-NOUN-COMPLEMENT
image	quality	RELATIONAL-NOUN-COMPLEMENT
water	quality	RELATIONAL-NOUN-COMPLEMENT
child	mortality	RELATIONAL-NOUN-COMPLEMENT
shooting	percentage	RELATIONAL-NOUN-COMPLEMENT
abortion	rate	RELATIONAL-NOUN-COMPLEMENT
accident	rate	RELATIONAL-NOUN-COMPLEMENT
accuracy	rate	RELATIONAL-NOUN-COMPLEMENT
casualty	rate	RELATIONAL-NOUN-COMPLEMENT
default	rate	RELATIONAL-NOUN-COMPLEMENT
employment	rate	RELATIONAL-NOUN-COMPLEMENT
enrollment	rate	RELATIONAL-NOUN-COMPLEMENT
failure	rate	RELATIONAL-NOUN-COMPLEMENT
fatality	rate	RELATIONAL-NOUN-COMPLEMENT
homicide	rate	RELATIONAL-NOUN-COMPLEMENT
mortality	rate	RELATIONAL-NOUN-COMPLEMENT
mortgage	rate	RELATIONAL-NOUN-COMPLEMENT
pregnancy	rate	RELATIONAL-NOUN-COMPLEMENT
prevalence	rate	RELATIONAL-NOUN-COMPLEMENT
reimbursement	rate	RELATIONAL-NOUN-COMPLEMENT
response	rate	RELATIONAL-NOUN-COMPLEMENT
reversal	rate	RELATIONAL-NOUN-COMPLEMENT
suicide	rate	RELATIONAL-NOUN-COMPLEMENT
support	rate	RELATIONAL-NOUN-COMPLEMENT
survival	rate	RELATIONAL-NOUN-COMPLEMENT
vacancy	rate	RELATIONAL-NOUN-COMPLEMENT
cure	rate	RELATIONAL-NOUN-COMPLEMENT
incidence	rate	RELATIONAL-NOUN-COMPLEMENT
success	rate	RELATIONAL-NOUN-COMPLEMENT
ad	rate	RELATIONAL-NOUN-COMPLEMENT
borrowing	rate	RELATIONAL-NOUN-COMPLEMENT
capital gains	rate	RELATIONAL-NOUN-COMPLEMENT
cash	rate	RELATIONAL-NOUN-COMPLEMENT
finance	rate	RELATIONAL-NOUN-COMPLEMENT
electricity	rate	RELATIONAL-NOUN-COMPLEMENT
tariff	rate	RELATIONAL-NOUN-COMPLEMENT
credit	rate	RELATIONAL-NOUN-COMPLEMENT
inflation	rate	RELATIONAL-NOUN-COMPLEMENT
annuity	rate	RELATIONAL-NOUN-COMPLEMENT
barge	rate	RELATIONAL-NOUN-COMPLEMENT
coupon	rate	RELATIONAL-NOUN-COMPLEMENT
coverage	rate	RELATIONAL-NOUN-COMPLEMENT
insurance	rate	RELATIONAL-NOUN-COMPLEMENT
intervention	rate	RELATIONAL-NOUN-COMPLEMENT
money	rate	RELATIONAL-NOUN-COMPLEMENT
ownership	rate	RELATIONAL-NOUN-COMPLEMENT
percentage	rate	RELATIONAL-NOUN-COMPLEMENT
profit	rate	RELATIONAL-NOUN-COMPLEMENT
property	rate	RELATIONAL-NOUN-COMPLEMENT
selling	rate	RELATIONAL-NOUN-COMPLEMENT
transport	rate	RELATIONAL-NOUN-COMPLEMENT
wage	rate	RELATIONAL-NOUN-COMPLEMENT
celebrity	clout	RELATIONAL-NOUN-COMPLEMENT
consumer	clout	RELATIONAL-NOUN-COMPLEMENT
employee	clout	RELATIONAL-NOUN-COMPLEMENT
agency	clout	RELATIONAL-NOUN-COMPLEMENT
superpower	clout	RELATIONAL-NOUN-COMPLEMENT
executive	power	RELATIONAL-NOUN-COMPLEMENT
government	power	RELATIONAL-NOUN-COMPLEMENT
police	power	RELATIONAL-NOUN-COMPLEMENT
state	power	RELATIONAL-NOUN-COMPLEMENT
market	direction	RELATIONAL-NOUN-COMPLEMENT
job	status	RELATIONAL-NOUN-COMPLEMENT
membership	fee	OBTAIN&ACCESS&SEEK
photo	opportunity	OBTAIN&ACCESS&SEEK
lunch	menu	OBTAIN&ACCESS&SEEK
degree	course	OBTAIN&ACCESS&SEEK
cash	copper	OBTAIN&ACCESS&SEEK
cash	crop	OBTAIN&ACCESS&SEEK
touchdown	drive	OBTAIN&ACCESS&SEEK
course	enrollment	OBTAIN&ACCESS&SEEK
job	interview	OBTAIN&ACCESS&SEEK
job	opportunity	OBTAIN&ACCESS&SEEK
profit	opportunity	OBTAIN&ACCESS&SEEK
permit	process	OBTAIN&ACCESS&SEEK
employment	right	OBTAIN&ACCESS&SEEK
job	right	OBTAIN&ACCESS&SEEK
ownership	right	OBTAIN&ACCESS&SEEK
television	right	OBTAIN&ACCESS&SEEK
raffle	ticket	OBTAIN&ACCESS&SEEK
banking	arm	PERFORM&ENGAGE_IN
development	arm	PERFORM&ENGAGE_IN
distribution	arm	PERFORM&ENGAGE_IN
finance	arm	PERFORM&ENGAGE_IN
financing	arm	PERFORM&ENGAGE_IN
insurance	arm	PERFORM&ENGAGE_IN
marketing	arm	PERFORM&ENGAGE_IN
publishing	arm	PERFORM&ENGAGE_IN
preservation	department	PERFORM&ENGAGE_IN
teaching	job	PERFORM&ENGAGE_IN
swing	state	PERFORM&ENGAGE_IN
swing	voter	PERFORM&ENGAGE_IN
swing	district	PERFORM&ENGAGE_IN
development	body	PERFORM&ENGAGE_IN
appropriation	committee	PERFORM&ENGAGE_IN
banking	committee	PERFORM&ENGAGE_IN
bargaining	committee	PERFORM&ENGAGE_IN
commerce	committee	PERFORM&ENGAGE_IN
compensation	committee	PERFORM&ENGAGE_IN
coordination	committee	PERFORM&ENGAGE_IN
development	committee	PERFORM&ENGAGE_IN
expansion	committee	PERFORM&ENGAGE_IN
intelligence	committee	PERFORM&ENGAGE_IN
investigating	committee	PERFORM&ENGAGE_IN
investigation	committee	PERFORM&ENGAGE_IN
judiciary	committee	PERFORM&ENGAGE_IN
mediation	committee	PERFORM&ENGAGE_IN
sanction	committee	PERFORM&ENGAGE_IN
screening	committee	PERFORM&ENGAGE_IN
selection	committee	PERFORM&ENGAGE_IN
accounting	department	PERFORM&ENGAGE_IN
banking	department	PERFORM&ENGAGE_IN
commerce	department	PERFORM&ENGAGE_IN
correction	department	PERFORM&ENGAGE_IN
development	department	PERFORM&ENGAGE_IN
finance	department	PERFORM&ENGAGE_IN
forestry	department	PERFORM&ENGAGE_IN
inspection	department	PERFORM&ENGAGE_IN
insurance	department	PERFORM&ENGAGE_IN
investigation	department	PERFORM&ENGAGE_IN
marketing	department	PERFORM&ENGAGE_IN
organization	department	PERFORM&ENGAGE_IN
police	department	PERFORM&ENGAGE_IN
probation	department	PERFORM&ENGAGE_IN
taxation	department	PERFORM&ENGAGE_IN
telecommunication	department	PERFORM&ENGAGE_IN
publishing	empire	PERFORM&ENGAGE_IN
telecommunication	monopoly	PERFORM&ENGAGE_IN
accounting	office	PERFORM&ENGAGE_IN
admission	office	PERFORM&ENGAGE_IN
banking	office	PERFORM&ENGAGE_IN
development	office	PERFORM&ENGAGE_IN
election	office	PERFORM&ENGAGE_IN
transition	office	PERFORM&ENGAGE_IN
banking	organization	PERFORM&ENGAGE_IN
intelligence	organization	PERFORM&ENGAGE_IN
vision	organization	PERFORM&ENGAGE_IN
appropriation	panel	PERFORM&ENGAGE_IN
marketing	people	PERFORM&ENGAGE_IN
accounting	profession	PERFORM&ENGAGE_IN
teaching	profession	PERFORM&ENGAGE_IN
cycling	team	PERFORM&ENGAGE_IN
development	team	PERFORM&ENGAGE_IN
expansion	team	PERFORM&ENGAGE_IN
inspection	team	PERFORM&ENGAGE_IN
investigating	team	PERFORM&ENGAGE_IN
investigation	team	PERFORM&ENGAGE_IN
prosecution	team	PERFORM&ENGAGE_IN
shooting	team	PERFORM&ENGAGE_IN
transition	team	PERFORM&ENGAGE_IN
banking	unit	PERFORM&ENGAGE_IN
bargaining	unit	PERFORM&ENGAGE_IN
development	unit	PERFORM&ENGAGE_IN
equipment	unit	PERFORM&ENGAGE_IN
finance	unit	PERFORM&ENGAGE_IN
intelligence	unit	PERFORM&ENGAGE_IN
investigation	unit	PERFORM&ENGAGE_IN
manufacturing	unit	PERFORM&ENGAGE_IN
marketing	unit	PERFORM&ENGAGE_IN
publishing	unit	PERFORM&ENGAGE_IN
manufacturing	worker	PERFORM&ENGAGE_IN
sanitation	worker	PERFORM&ENGAGE_IN
manufacturing	job	PERFORM&ENGAGE_IN
marketing	job	PERFORM&ENGAGE_IN
teaching	assistant	PERFORM&ENGAGE_IN
development	work	PERFORM&ENGAGE_IN
modernization	work	PERFORM&ENGAGE_IN
preparation	work	PERFORM&ENGAGE_IN
reconstruction	work	PERFORM&ENGAGE_IN
restoration	work	PERFORM&ENGAGE_IN
aviation	sector	PERFORM&ENGAGE_IN
banking	sector	PERFORM&ENGAGE_IN
distribution	sector	PERFORM&ENGAGE_IN
forestry	sector	PERFORM&ENGAGE_IN
government	sector	PERFORM&ENGAGE_IN
insurance	sector	PERFORM&ENGAGE_IN
manufacturing	sector	PERFORM&ENGAGE_IN
mining	sector	PERFORM&ENGAGE_IN
telecommunication	sector	PERFORM&ENGAGE_IN
teaching	career	PERFORM&ENGAGE_IN
banking	community	PERFORM&ENGAGE_IN
development	community	PERFORM&ENGAGE_IN
intelligence	community	PERFORM&ENGAGE_IN
development	partner	PERFORM&ENGAGE_IN
marketing	partner	PERFORM&ENGAGE_IN
development	partnership	PERFORM&ENGAGE_IN
pound	lineman	MEASURE
pound	note	MEASURE
pound	selling	MEASURE
pound	bass	MEASURE
pound	frame	MEASURE
pound	bomb	MEASURE
pound	tackle	MEASURE
pound	junior	MEASURE
pound	title	MEASURE
pound	sack	MEASURE
ton	vessel	MEASURE
ton	truck	MEASURE
tonne	unit	MEASURE
knife	killing	MEANS
video	conference	MEANS
adjustment	process	EQUATIVE
admission	process	EQUATIVE
application	process	EQUATIVE
appropriation	process	EQUATIVE
auction	process	EQUATIVE
bargaining	process	EQUATIVE
certification	process	EQUATIVE
consultation	process	EQUATIVE
democratization	process	EQUATIVE
development	process	EQUATIVE
election	process	EQUATIVE
inspection	process	EQUATIVE
manufacturing	process	EQUATIVE
mediation	process	EQUATIVE
modernization	process	EQUATIVE
peace	process	EQUATIVE
privatisation	process	EQUATIVE
privatization	process	EQUATIVE
procurement	process	EQUATIVE
rebuilding	process	EQUATIVE
reconciliation	process	EQUATIVE
screening	process	EQUATIVE
selection	process	EQUATIVE
settlement	process	EQUATIVE
transformation	process	EQUATIVE
transition	process	EQUATIVE
treatment	process	EQUATIVE
voting	process	EQUATIVE
cash	assistance	EQUATIVE
contract	basis	EQUATIVE
baby	anchovy	EQUATIVE
baby	dolphin	EQUATIVE
homecourt	advantage	EQUATIVE
security	holding	EQUATIVE
majority	holding	EQUATIVE
junk-bond	holding	EQUATIVE
property	holding	EQUATIVE
cash	holding	EQUATIVE
cow	embryo	EQUATIVE
quail	embryo	EQUATIVE
waxwork	dummy	EQUATIVE
waxwork	portrait	EQUATIVE
cartoon	goldfish	EQUATIVE
alternate	source	EQUATIVE
profit	margin	EQUATIVE
church	organization	EQUATIVE
wind	gust	EQUATIVE
budget	draft	EQUATIVE
battleground	state	EQUATIVE
bellwether	issue	EQUATIVE
benchmark	bond	EQUATIVE
buffer	zone	EQUATIVE
caretaker	government	EQUATIVE
carrier	rocket	EQUATIVE
cartoon	character	EQUATIVE
code	number	EQUATIVE
code	word	EQUATIVE
condominium	unit	EQUATIVE
couch potato	jock	EQUATIVE
warning	notice	EQUATIVE
disaster	state	EQUATIVE
draft	accord	EQUATIVE
draft	agenda	EQUATIVE
draft	budget	EQUATIVE
draft	code	EQUATIVE
draft	decision	EQUATIVE
draft	decree	EQUATIVE
draft	directive	EQUATIVE
draft	guideline	EQUATIVE
draft	regulation	EQUATIVE
draft	report	EQUATIVE
draft	statement	EQUATIVE
draft	text	EQUATIVE
draft	treaty	EQUATIVE
drug	menace	EQUATIVE
ensemble	cast	EQUATIVE
fighter	bomber	EQUATIVE
fusion	reaction	EQUATIVE
courtesy	call	EQUATIVE
grower	state	EQUATIVE
guide	book	EQUATIVE
home	county	EQUATIVE
home	district	EQUATIVE
home	port	EQUATIVE
home	province	EQUATIVE
home	state	EQUATIVE
home	village	EQUATIVE
intermediary	organization	EQUATIVE
island	province	EQUATIVE
island	state	EQUATIVE
island	territory	EQUATIVE
jet	fighter	EQUATIVE
jet	trainer	EQUATIVE
junk	bond	EQUATIVE
junk	mail	EQUATIVE
machine	tool	EQUATIVE
majority	coalition	EQUATIVE
maximum	bang	EQUATIVE
maximum	roll	EQUATIVE
misdemeanor	assault	EQUATIVE
niche	market	EQUATIVE
record	level	EQUATIVE
benchmark	rate	EQUATIVE
benchmark	issue	EQUATIVE
parent	body	EQUATIVE
parent	organization	EQUATIVE
petition	drive	EQUATIVE
portal	site	EQUATIVE
powerhouse	competitor	EQUATIVE
problem	area	EQUATIVE
problem	property	EQUATIVE
puppet	government	EQUATIVE
puppet	state	EQUATIVE
record	profit	EQUATIVE
record	result	EQUATIVE
record	revenue	EQUATIVE
reference	material	EQUATIVE
refund	check	EQUATIVE
renegade	rider	EQUATIVE
repeat	customer	EQUATIVE
repeat	offender	EQUATIVE
rerun	sale	EQUATIVE
rogue	state	EQUATIVE
sacrifice	bunt	EQUATIVE
signatory	state	EQUATIVE
soldier	ant	EQUATIVE
source	material	EQUATIVE
successor	state	EQUATIVE
trainer	aircraft	EQUATIVE
video	image	EQUATIVE
watchdog	body	EQUATIVE
watchdog	organization	EQUATIVE
dining	category	EQUATIVE
lifestyle	category	EQUATIVE
commentary	category	EQUATIVE
telecommunication	manufacturer	CREATE-PROVIDE-GENERATE-SELL
fashion	retailer	CREATE-PROVIDE-GENERATE-SELL
terror	organization	CREATE-PROVIDE-GENERATE-SELL
cable	unit	CREATE-PROVIDE-GENERATE-SELL
care	organization	CREATE-PROVIDE-GENERATE-SELL
care	unit	CREATE-PROVIDE-GENERATE-SELL
chemical	unit	CREATE-PROVIDE-GENERATE-SELL
coal	sector	CREATE-PROVIDE-GENERATE-SELL
credit	unit	CREATE-PROVIDE-GENERATE-SELL
drug	office	CREATE-PROVIDE-GENERATE-SELL
drug	organization	CREATE-PROVIDE-GENERATE-SELL
drug	unit	CREATE-PROVIDE-GENERATE-SELL
utility	sector	CREATE-PROVIDE-GENERATE-SELL
water	sector	CREATE-PROVIDE-GENERATE-SELL
materials	sector	CREATE-PROVIDE-GENERATE-SELL
mortgage	unit	CREATE-PROVIDE-GENERATE-SELL
newspaper	office	CREATE-PROVIDE-GENERATE-SELL
parts	unit	CREATE-PROVIDE-GENERATE-SELL
phone	monopoly	CREATE-PROVIDE-GENERATE-SELL
real estate	business	CREATE-PROVIDE-GENERATE-SELL
relief	organization	CREATE-PROVIDE-GENERATE-SELL
tech	sector	CREATE-PROVIDE-GENERATE-SELL
technology	department	CREATE-PROVIDE-GENERATE-SELL
technology	sector	CREATE-PROVIDE-GENERATE-SELL
telecom	sector	CREATE-PROVIDE-GENERATE-SELL
property	arm	CREATE-PROVIDE-GENERATE-SELL
property	sector	CREATE-PROVIDE-GENERATE-SELL
infrastructure	sector	CREATE-PROVIDE-GENERATE-SELL
security	arm	CREATE-PROVIDE-GENERATE-SELL
security	department	CREATE-PROVIDE-GENERATE-SELL
security	organization	CREATE-PROVIDE-GENERATE-SELL
security	sector	CREATE-PROVIDE-GENERATE-SELL
security	unit	CREATE-PROVIDE-GENERATE-SELL
insurance	agent	CREATE-PROVIDE-GENERATE-SELL
electricity	utility	CREATE-PROVIDE-GENERATE-SELL
water	utility	CREATE-PROVIDE-GENERATE-SELL
garment	sector	CREATE-PROVIDE-GENERATE-SELL
rap	artist	CREATE-PROVIDE-GENERATE-SELL
chicken	business	CREATE-PROVIDE-GENERATE-SELL
jewelry	business	CREATE-PROVIDE-GENERATE-SELL
tissue	business	CREATE-PROVIDE-GENERATE-SELL
newspaper	chain	CREATE-PROVIDE-GENERATE-SELL
chemical	sector	CREATE-PROVIDE-GENERATE-SELL
drug	sector	CREATE-PROVIDE-GENERATE-SELL
electricity	sector	CREATE-PROVIDE-GENERATE-SELL
electronics	sector	CREATE-PROVIDE-GENERATE-SELL
goods	sector	CREATE-PROVIDE-GENERATE-SELL
rock	musician	CREATE-PROVIDE-GENERATE-SELL
chicken	chain	CREATE-PROVIDE-GENERATE-SELL
drug	chain	CREATE-PROVIDE-GENERATE-SELL
fast food	chain	CREATE-PROVIDE-GENERATE-SELL
pizza	chain	CREATE-PROVIDE-GENERATE-SELL
video	chain	CREATE-PROVIDE-GENERATE-SELL
consumer	need	EXPERIENCER-OF-EXPERIENCE
customer	need	EXPERIENCER-OF-EXPERIENCE
employee	morale	EXPERIENCER-OF-EXPERIENCE
family	value	EXPERIENCER-OF-EXPERIENCE
investor	appetite	EXPERIENCER-OF-EXPERIENCE
investor	optimism	EXPERIENCER-OF-EXPERIENCE
investor	confidence	EXPERIENCER-OF-EXPERIENCE
customer	confidence	EXPERIENCER-OF-EXPERIENCE
consumer	confidence	EXPERIENCER-OF-EXPERIENCE
government	confidence	EXPERIENCER-OF-EXPERIENCE
monetarist	sympathy	EXPERIENCER-OF-EXPERIENCE
voter	apathy	EXPERIENCER-OF-EXPERIENCE
worker	concern	EXPERIENCER-OF-EXPERIENCE
fan	satisfaction	EXPERIENCER-OF-EXPERIENCE
consumer	comfort	EXPERIENCER-OF-EXPERIENCE
patrician	comfort	EXPERIENCER-OF-EXPERIENCE
worker	comfort	EXPERIENCER-OF-EXPERIENCE
teen	abortion	EXPERIENCER-OF-EXPERIENCE
housing	start	OBJECTIVE
photo	shoot	OBJECTIVE
employee	sharing	OBJECTIVE
risk	profile	OBJECTIVE
batting	practice	OBJECTIVE
keynote	speaker	OBJECTIVE
ticket	pricing	OBJECTIVE
water	treatment	OBJECTIVE
highschool	dropout	OBJECTIVE
series	leader	OBJECTIVE
cell	destruction	OBJECTIVE
bus	bombing	OBJECTIVE
flag	burning	OBJECTIVE
budget	reduction	OBJECTIVE
rate	reduction	OBJECTIVE
poverty	reduction	OBJECTIVE
job	reduction	OBJECTIVE
workforce	reduction	OBJECTIVE
tariff	reduction	OBJECTIVE
troop	reduction	OBJECTIVE
fare	cut	OBJECTIVE
team	cut	OBJECTIVE
capacity	cut	OBJECTIVE
salary	cut	OBJECTIVE
rate	cut	OBJECTIVE
troop	cut	OBJECTIVE
benefit	cut	OBJECTIVE
wage	cut	OBJECTIVE
tariff	cut	OBJECTIVE
output	cut	OBJECTIVE
budget	cut	OBJECTIVE
crime	fighter	OBJECTIVE
poverty	eradication	OBJECTIVE
water	sprinkler	OBJECTIVE
chemical	sprayer	OBJECTIVE
ball	deflection	OBJECTIVE
leaf	blower	OBJECTIVE
refugee	expulsion	OBJECTIVE
rocket	booster	OBJECTIVE
army	reshuffle	OBJECTIVE
ginger	grater	OBJECTIVE
market	adjustment	OBJECTIVE
claims	adjustment	OBJECTIVE
benefit	adjustment	OBJECTIVE
inflation	adjustment	OBJECTIVE
accounting	adjustment	OBJECTIVE
government	reshuffle	OBJECTIVE
market	change	OBJECTIVE
rate	change	OBJECTIVE
lifestyle	change	OBJECTIVE
budget	change	OBJECTIVE
job	change	OBJECTIVE
career	change	OBJECTIVE
charter	change	OBJECTIVE
lineup	change	OBJECTIVE
accounting	change	OBJECTIVE
date	change	OBJECTIVE
equipment	change	OBJECTIVE
ownership	change	OBJECTIVE
climate	change	OBJECTIVE
health care	overhaul	OBJECTIVE
penalty	overhaul	OBJECTIVE
cocaine	possession	OBJECTIVE
drug	possession	OBJECTIVE
weapon	possession	OBJECTIVE
account	holder	OBJECTIVE
franchise	holder	OBJECTIVE
unit	holder	OBJECTIVE
office	holder	OBJECTIVE
ticket	holder	OBJECTIVE
mortgage	holder	OBJECTIVE
baseball	owner	OBJECTIVE
store	owner	OBJECTIVE
business	owner	OBJECTIVE
bookstore	owner	OBJECTIVE
team	owner	OBJECTIVE
truck	owner	OBJECTIVE
tavern	owner	OBJECTIVE
majority	owner	OBJECTIVE
boat	owner	OBJECTIVE
land	owner	OBJECTIVE
theater	owner	OBJECTIVE
part	owner	OBJECTIVE
bar	owner	OBJECTIVE
racehorse	owner	OBJECTIVE
taxi	owner	OBJECTIVE
property	owner	OBJECTIVE
franchise	owner	OBJECTIVE
vehicle	owner	OBJECTIVE
pain	reliever	OBJECTIVE
election	loss	OBJECTIVE
business	insurer	OBJECTIVE
mortgage	insurance	OBJECTIVE
insurance	underwriter	OBJECTIVE
contract	extension	OBJECTIVE
turtle	eating	OBJECTIVE
electricity	hog	OBJECTIVE
water	usage	OBJECTIVE
homeowner	insurance	OBJECTIVE
patent	infringement	OBJECTIVE
grant	recipient	OBJECTIVE
transplant	recipient	OBJECTIVE
stair	climber	OBJECTIVE
conference	attendee	OBJECTIVE
wheat	shipper	OBJECTIVE
organ	transplant	OBJECTIVE
marrow	transplant	OBJECTIVE
heart	transplant	OBJECTIVE
